country_cd,timezone,robotid
IL,Asia/Jerusalem,411WX8X4RKI205V6
IL,Asia/Jerusalem,2BFEHDSSEEPFPRII
DE,Europe/Berlin,UJZ6X11EWN4JSVJY
EG,Africa/Cairo,I8EX4FXCFFJ79VSH
IL,Asia/Jerusalem,XSNYUDJ0TYEB76NX
IL,Asia/Jerusalem,M15M9DY6FJJRFRWR
IL,Asia/Jerusalem,R0YMVS9E7UVYQV58
IL,Asia/Jerusalem,FK1ZO7OFOUB5JYOF
IL,Asia/Jerusalem,S5CIRQNSVRLCSTIL
US,America/Boise,7CIFE5HSGM8KCCZO
IL,Asia/Jerusalem,LK9ZJ5XXLAIXOU1R
IL,Asia/Jerusalem,7541BMOK706S2A5D
IL,Asia/Jerusalem,D4S8IVTO19UOGJL9
CA,America/Toronto,MZ4RMDLWFUBRXUB0
PL,Europe/Warsaw,5YNEJLNRUGAFCSIX
IL,Asia/Jerusalem,TTTMSZMA80Z5ITQC
IL,Asia/Jerusalem,LAB93RA9T1NZFSEG
FR,Europe/Paris,DSHSKC9TXTX4RLYM
IL,Asia/Jerusalem,G0BF6A6ZY49QDFTH
IL,Asia/Jerusalem,FUW4FF72VRVZ1802
IL,Asia/Jerusalem,PQ8CONDSWUCA9UGI
IL,Asia/Jerusalem,M5YZTOBAKN7F925V
IL,Asia/Jerusalem,MMNUM6T7HUNBWYUN
IL,Asia/Jerusalem,AGBJN95756G9E6CR
IL,Asia/Jerusalem,K3US79L15ZQD1W1O
FR,Europe/Paris,VQUDTPZS2NXPHE16
IL,Asia/Jerusalem,VLO9J95MLN7LP1C6
IL,Asia/Jerusalem,29K5JLSLLHNHZB70
IL,Asia/Jerusalem,EYYE7O5J588HDF4K
IL,Asia/Jerusalem,063EMYRZ7RIXMU7J
IL,Asia/Jerusalem,V92VE3HZ7XUYAOO3
IL,Asia/Jerusalem,IXTC2MS4SGLGKW88
IL,Asia/Jerusalem,YLZBN9TVJQ1KNL6O
IL,Asia/Jerusalem,TEIF4BMKUB0W3NQV
IL,Asia/Jerusalem,B6XK87F1BLJ0WCY9
CN,Asia/Shanghai,TOD7WKCPLESHR27U
FR,Europe/Paris,Y7CEJWMK4NZM3W6H
IT,Europe/Rome,TK4QQXLT4M7789VW
IL,Asia/Jerusalem,IE4B772CG0B05RAF
IL,Asia/Jerusalem,VQQ7I9NM6THC489P
US,America/Boise,PQIB0PNO8YXOHDTG
IL,Asia/Jerusalem,IIMA0DDR8Z9OJSEK
IL,Asia/Jerusalem,MVHW32W9LXFBRCK1
CA,America/Toronto,SJHQF9VK3E9GIEKO
IL,Asia/Jerusalem,MP3HHX422KCMZXHZ
IL,Asia/Jerusalem,VGMIGDC99OX5GTXU
IL,Asia/Jerusalem,TYGDEKCDYOXXD38Y
IL,Asia/Jerusalem,WLW9LACFHNK30PCY
IL,Asia/Jerusalem,T1GISITBIRMZRUR5
CN,Asia/Shanghai,FWRN9BW7SY3NUZ0D
CN,Asia/Shanghai,VBVE0STSETPQMMMG
AT,Europe/Vienna,GHEW8WH69JQ7UE5Y
SE,Europe/Stockholm,9Z51JY8CXGDSCWSN
NZ,Pacific/Auckland,912XDPV5UTSXTCWU
IL,Asia/Jerusalem,XGEI71V6KWURAO6Q
US,America/Boise,AAV49DE4MQZZ9FZI
IL,Asia/Jerusalem,DNBNCOC3X2O0YYKX
JP,Asia/Tokyo,Z68VR4P1OWJ7MVY4
IL,Asia/Jerusalem,FLZ9MTNW0D4H1JKO
IL,Asia/Jerusalem,JPO6R26FM98GTSYY
AR,America/Argentina/Buenos_Aires,P593JAK5DA41DKDN
IL,Asia/Jerusalem,UFNLXWZEMT0KT1XF
IL,Asia/Jerusalem,J6VM26UHC5RHCA4C
IL,Asia/Jerusalem,VO8X0VYK5G7RVI0K
IL,Asia/Jerusalem,ZTQ6IXT830W1UU0Y
US,America/Boise,40Z2P7LUATIHASUL
IL,Asia/Jerusalem,RKHX42TXJZHZ2GEZ
IL,Asia/Jerusalem,XB48VMC4OGFZBWR3
IL,Asia/Jerusalem,F0T9EIDTNEFUF2CI
CN,Asia/Shanghai,J31V879D1IU45F95
AU,Australia/Melbourne,GAV75XBM4NI4KXUG
TW,Asia/Taipei,YX7J57W5B9AQN0FH
IL,Asia/Jerusalem,HEZ09NKITDDBSVS3
RU,Europe/Moscow,YAYUCK0XHJ50407H
FR,Europe/Paris,6YPFRJSK9UVX6Y32
BE,Europe/Brussels,U8ZSLC7C67LCK940
IL,Asia/Jerusalem,LFDXD48C492E5K4E
IL,Asia/Jerusalem,C48ZBZ5CX10NPL28
DE,Europe/Berlin,UAOCUY94AVZST4UW
IL,Asia/Jerusalem,NNJ1ALH1DNMJVG17
CA,America/Toronto,9DVJY546RCXQZM3P
IL,Asia/Jerusalem,VM6SGRM5XYENTGDE
DK,Europe/Copenhagen,1RGU9P5CAV49BFN4
AT,Europe/Vienna,UZIIZTHNJ2ESS3V6
IL,Asia/Jerusalem,CLSM7Q342R55M3A8
IL,Asia/Jerusalem,B2916P79JQSOF3JM
IL,Asia/Jerusalem,W0EWWQR2DTHPJBD2
IL,Asia/Jerusalem,YHK8A6EZTRL55X7T
BR,America/Campo_Grande,T5LL19CMO4MWXPF2
US,America/Boise,QHM2B57QL7XUBFXS
DK,Europe/Copenhagen,OWFHRSXDLTWXEHTW
AT,Europe/Vienna,AX1QTIBFVSHB95MO
IL,Asia/Jerusalem,7VH3IAJRKTNFUBRK
IL,Asia/Jerusalem,W1EMEWU4HU71PLJN
DE,Europe/Berlin,FGCE2X6XW07E6ICS
TW,Asia/Taipei,NU3CZS9BP4ALJ55E
IL,Asia/Jerusalem,51B27E8HZHBBTRNH
IL,Asia/Jerusalem,7TF4BM4AK67RFFHV
IT,Europe/Rome,S276UL1FJTG8H9SZ
IL,Asia/Jerusalem,0XB3OHS4SHW6LFCP
SG,Asia/Singapore,35ECFF3X76RVHD0K
IL,Asia/Jerusalem,1NHFJ0ONPEWPS4NR
IL,Asia/Jerusalem,EUGEJF8KNZP3SILK
AT,Europe/Vienna,VTPVBT5R1AM2TFAD
GT,America/Guatemala,6D4DZJ8U54A0LVKG
IL,Asia/Jerusalem,W74BLAMP2M0RX8CK
IL,Asia/Jerusalem,2XD6U45OUG69BHQC
CA,America/Vancouver,5N3C93S6HDQX2I75
KR,Asia/Seoul,TTNIDEPT1BLT2X7F
IL,Asia/Jerusalem,VJ5SJQ22XWTRMDCK
AU,Australia/Sydney,K5UA7G2JR5EGA4ZF
IL,Asia/Jerusalem,H9EVE5D7MW4X06BK
US,America/Boise,UYZFPVU2KXSN8V0R
FR,Europe/Paris,U63RB1SUWNMZ1I0S
CA,America/Halifax,C6JPJX1O7G3ELJZB
IL,Asia/Jerusalem,P4OVFLPJCUJL820H
IL,Asia/Jerusalem,S7N9RSN2W1RJ66K3
IL,Asia/Jerusalem,W3MJ1FD32VRFT3M8
FR,Europe/Paris,DD51MXSB8PZEHVAZ
IL,Asia/Jerusalem,IMZIXRBKSQHJAD6H
IL,Asia/Jerusalem,LQBSEQVP948UWFWC
IL,Asia/Jerusalem,EHXXBJQIK6OJKQCC
JP,Asia/Tokyo,346S9DNR302GQ0T3
IL,Asia/Jerusalem,66Q59QCK3JWRH9HR
US,America/Boise,WN46CN4BTD9LF8ED
JP,Asia/Tokyo,1G80UKO4RTBEO3Q8
TW,Asia/Taipei,JTM0T1MO6MBSV1C8
IL,Asia/Jerusalem,8PD7FV6E57HMDH16
IL,Asia/Jerusalem,K0R76Y4MOUUEPVL4
CN,Asia/Shanghai,MR0GUO7DVF9XIW5M
IL,Asia/Jerusalem,MPZU8NKSNFC8OFZ8
IL,Asia/Jerusalem,66TY6DDRW4OJ90X3
IL,Asia/Jerusalem,LAJUD154W03V9SVQ
JP,Asia/Tokyo,65HH8G9KB46EXHT8
IL,Asia/Jerusalem,U8B0K76Q4X43JJCD
IL,Asia/Jerusalem,3SWN6LO9CQZAWZ5K
IL,Asia/Jerusalem,4N8QOKJ6WO7LSFTE
CA,America/Toronto,WQA0A3KG8P3NUV2G
IL,Asia/Jerusalem,6MWU0GDBS2OFZEUW
ES,Europe/Madrid,UPHDTUVP5AJLIK1B
IL,Asia/Jerusalem,FVC0ZPG0N0RBMGE4
IL,Asia/Jerusalem,BHVVW65V6O2CSX9D
AT,Europe/Vienna,UISVKFWMUQAOHUUH
IL,Asia/Jerusalem,BJK4S1JB03BKPDKY
IL,Asia/Jerusalem,BC2N72FHW9J85IMB
NO,Europe/Oslo,5RN1GNEFB9752Q1I
LV,Europe/Riga,KBX0PV2TGBM13Q3W
US,America/Boise,N9CBOXGEVWOG1T8J
IL,Asia/Jerusalem,XFTWE4CWU10SFXLW
IL,Asia/Jerusalem,JZTPL71R5IOTJ3DN
IL,Asia/Jerusalem,OMWN96L8NJ20G5H0
IL,Asia/Jerusalem,W77E1APW47T8XKBF
CN,Asia/Shanghai,TJVP5WOGT95OFE4E
IL,Asia/Jerusalem,RWERPA3ELUB7SK53
IL,Asia/Jerusalem,MHTFQ0EETNYF6PIF
IL,Asia/Jerusalem,1OUEU4YG3EP23L8F
IL,Asia/Jerusalem,515BEOUP2QJM11IV
NZ,Pacific/Auckland,URNX85IM4WZY6QMS
IL,Asia/Jerusalem,UKNOJO45J3MNPSQZ
IL,Asia/Jerusalem,C986NUURPNEGVU24
IL,Asia/Jerusalem,DZ3AU5G6WCUX6COD
IL,Asia/Jerusalem,D6L5O2726ZYI6YQF
JP,Asia/Tokyo,YQ7EZIISQUERWFFI
IL,Asia/Jerusalem,HNQ9GL0UP1O9CSRM
IL,Asia/Jerusalem,OK442ZGLIXHKUZ1Y
CA,America/Toronto,HWQ04EYVKDD9FIV7
IL,Asia/Jerusalem,WNUTD5NM37C9UY1E
FR,Europe/Paris,Q9TF5QMJSZ3X5R2J
IL,Asia/Jerusalem,JG85F53JWPZBNU5A
AT,Europe/Vienna,X1235G46FIVG3CUX
IL,Asia/Jerusalem,BOULOV63XFN8L9EW
IL,Asia/Jerusalem,OFATUCM2I2QRS3PK
IL,Asia/Jerusalem,BILA4KOWPA1016XX
CN,Asia/Shanghai,QTXF0GY5GQ6CQ9LB
IL,Asia/Jerusalem,UZQELXWWJ0WZA3JJ
FR,Europe/Paris,INC5F6PHNMHARD6S
IL,Asia/Jerusalem,Q8YKIGSIYM689C0P
NO,Europe/Oslo,S2ILZ5NUMLMPOWSD
IL,Asia/Jerusalem,PAM133Q7SK4SUNX4
IL,Asia/Jerusalem,DV6AZP9XIRV1C3U2
FR,Europe/Paris,ATBZ1FA5DC8RBMI0
CN,Asia/Shanghai,FPZJTAZADN0WHXYY
IL,Asia/Jerusalem,XYWWOMBIJ05A5TB0
IL,Asia/Jerusalem,QOR0MCYMOB1D6QJ1
IL,Asia/Jerusalem,43DSCH010EJ547PW
FR,Europe/Paris,0IVAK4UBALBRV3ZB
CA,America/Vancouver,I41VVLKKPG48MREV
IL,Asia/Jerusalem,68VY3Y8KO0JPZC02
ES,Europe/Madrid,97K77H1BS8EG3KJK
FR,Europe/Paris,IYT19SOQKTMCXW6F
IL,Asia/Jerusalem,44HLS0IE52NTVTE9
IT,Europe/Rome,J9J7CXUYDO9R6CF3
IL,Asia/Jerusalem,C1O9WIZNZ6LYX8WE
IL,Asia/Jerusalem,YU9J6UJEUD958ECV
FR,Europe/Paris,7UUG1H6K4Q9I1M5P
IL,Asia/Jerusalem,324UCR311OM16XR5
PL,Europe/Warsaw,G3B2WZY0C58QBSTD
IL,Asia/Jerusalem,FHUVHIF3SBR31UPU
IL,Asia/Jerusalem,LNTP9PDZ1AF5KQNK
IL,Asia/Jerusalem,VTK9KT7GB64CRUKA
IL,Asia/Jerusalem,WNVRX020GS8MWJKI
SE,Europe/Stockholm,1MCLYEGFGITV7UWB
IL,Asia/Jerusalem,HBD76KR89S9YFLDD
CN,Asia/Shanghai,3OBC7G7I2SN6BLMW
IL,Asia/Jerusalem,4XTLG0GPDUX3BESJ
TW,Asia/Taipei,CH09ME5HAHN52JXZ
AT,Europe/Vienna,GYVAR78O0F1E0RN5
IL,Asia/Jerusalem,2OSZCYPEWW6647O4
IL,Asia/Jerusalem,YC4E9HLE1T5JE3MH
CA,America/Edmonton,IDXCBTV1E6PPTSPS
IL,Asia/Jerusalem,LX7F7YAWAK236Q4Z
CN,Asia/Shanghai,6UHXRXQBEXG38L6G
IL,Asia/Jerusalem,RE5D7Z3DNCL7TCH9
BE,Europe/Brussels,7MLW09SENN76XZHV
FR,Europe/Paris,GF74G810A6FCYZIN
IL,Asia/Jerusalem,RPJ4FPMFJ38JH7J7
DK,Europe/Copenhagen,5KDVPWPUXHK7551Z
IL,Asia/Jerusalem,N00RN6DB395F9GZO
IL,Asia/Jerusalem,HEG394PH9QO6AUHX
JP,Asia/Tokyo,5KVDJZK9B7YYENL0
IL,Asia/Jerusalem,845PEHIZFHJHFQKO
JP,Asia/Tokyo,SR0QEP6AC00FBJQG
AT,Europe/Vienna,ZZ15EKWDBZBUNLOE
IL,Asia/Jerusalem,19T51BOTF93CE6OL
TW,Asia/Taipei,51RZJNB5W7DG4UCV
CN,Asia/Shanghai,NA2KBJI0O6UUGVT8
IL,Asia/Jerusalem,5G6KM3HUWMQUETM1
IL,Asia/Jerusalem,OWO38BVAA3RNH7ZK
IL,Asia/Jerusalem,6HG5U2SMLJGNP2NQ
IL,Asia/Jerusalem,GDN6JUMHWMNDJSR4
IL,Asia/Jerusalem,5GJ0ML2WFA5BMBG2
IL,Asia/Jerusalem,GWAHW1ZXKG3HU4IE
AU,Australia/Brisbane,L569E5L493YAOPW9
RU,Asia/Yekaterinburg,DIA556TNLCW7RXOC
ES,Europe/Madrid,EZSZMRV6PE4EESXL
IL,Asia/Jerusalem,BTFS15MKC01SCY06
JP,Asia/Tokyo,8PXF314HESYSIC71
HU,Europe/Budapest,FEKU8U2SVF792MP5
IL,Asia/Jerusalem,49IO47BJYNZW6VC3
UA,Europe/Kiev,WS01S03MFAUICOIK
IL,Asia/Jerusalem,PZB5NW64VJQJBUBZ
IL,Asia/Jerusalem,WGOP0K3PWT4E883E
IL,Asia/Jerusalem,O3RZD5XHENT7WK4V
IL,Asia/Jerusalem,GK4CZ6W08B8VW9CW
FR,Europe/Paris,8ZNCQ5R5L08W0F5M
IL,Asia/Jerusalem,91KX9IOHKHXL0SQP
IL,Asia/Jerusalem,HPOO8TPH8X7AG5PT
IL,Asia/Jerusalem,94LWVWRVS0SG87ZI
US,America/Boise,8A5E8FFT2KUSPKGG
IL,Asia/Jerusalem,7SZ3OQ4PYD60PZ14
US,America/Boise,OEUUUP66E4Y97D57
IL,Asia/Jerusalem,5VTAUVY0AFPBYJ7S
IL,Asia/Jerusalem,5D7ZFT2UE26JU2UY
IL,Asia/Jerusalem,QMRME8EFHXY7NHIY
KR,Asia/Seoul,CD57J21WUCNMA0EJ
DE,Europe/Berlin,Z1S3UBJL2CGAJ2UE
IL,Asia/Jerusalem,ANHUWVWDKUICX7UY
IL,Asia/Jerusalem,MF0ALKA0QMRBDXVB
NZ,Pacific/Auckland,C5K474JPTLKPSOLD
CA,America/Edmonton,E1LKYV8GK38XT0R8
IL,Asia/Jerusalem,8SOHEUTGCJKW3HKT
IL,Asia/Jerusalem,KK84BULU36OE71SL
IL,Asia/Jerusalem,NTEI015KXW5ND473
IL,Asia/Jerusalem,WBLS2GTD2I9MOXSE
IL,Asia/Jerusalem,N10YUCKV1FCD0Y1J
CN,Asia/Shanghai,3G21QEJ8P9HWVJBM
IL,Asia/Jerusalem,RNM40DXN0PJCP3NY
IL,Asia/Jerusalem,DQXMKSIGI6UFRT6F
NO,Europe/Oslo,5RI5OWJSHZJJ2UHH
IL,Asia/Jerusalem,6TGEAHT811DL28ZA
IL,Asia/Jerusalem,68TBDT82WCTNE8MU
FR,Europe/Paris,MZ8434TBERWQAOUE
IL,Asia/Jerusalem,IEAN8GHDOWPLE8Y1
IL,Asia/Jerusalem,TWZ5TRDNDH82NQJ1
CN,Asia/Shanghai,V0HO5MNVRF7GX6X7
IL,Asia/Jerusalem,LWD9Q77Q28AZO3UY
IL,Asia/Jerusalem,13SL2PVS1LV0LV8R
IL,Asia/Jerusalem,H4E85DE8U8APKED2
IL,Asia/Jerusalem,OTTV6AUC0TMDIPV4
IL,Asia/Jerusalem,6VLV7GJ1FP4EI0LU
IL,Asia/Jerusalem,08ME50SLW9O7FOB7
IL,Asia/Jerusalem,0GE06YH9QH3J9G9U
JP,Asia/Tokyo,HBELV7DVINSY04QD
IL,Asia/Jerusalem,R8WLPNAR23H0T6CT
IL,Asia/Jerusalem,F4Z2HD50H41XONJW
IL,Asia/Jerusalem,1DNMGKHUPQ7R0LIP
IL,Asia/Jerusalem,E1T9TUSVP572CY6B
IL,Asia/Jerusalem,E7ZXXMHO9I5QE7CZ
TW,Asia/Taipei,EKDJGE3V8YFWSN5J
IL,Asia/Jerusalem,VF1F5DMC4OKBPIWG
NL,Europe/Amsterdam,FDWVZ88NHENAH7G0
JP,Asia/Tokyo,MYILUAVHYQBZSRKT
CN,Asia/Shanghai,L9GMPGL1NPCCPBVI
IL,Asia/Jerusalem,UCQK8IA0PTV0LA37
IL,Asia/Jerusalem,PBHYXFLAUU0R2PRE
FR,Europe/Paris,DI2D3CO8IKXVESFP
IL,Asia/Jerusalem,DPELD7224UU22AWW
ES,Europe/Madrid,BD9XP3GCD5CRP0NO
CN,Asia/Shanghai,PJVFQC0UUWC5RHL2
CN,Asia/Shanghai,1QWNXX0A9JMZWPJI
IL,Asia/Jerusalem,9K9XBZ8CJ8V1LVC2
IL,Asia/Jerusalem,BQSP7ELWKBI3J31Y
IL,Asia/Jerusalem,K6FVWUHZLFE260AA
IL,Asia/Jerusalem,SRZM4PBFYJZ90MSH
IL,Asia/Jerusalem,LDKYWTHONP7HPG7U
JP,Asia/Tokyo,IULPR98YDYRNDAQQ
US,America/Boise,8FACQPCGM3DPHQRQ
IL,Asia/Jerusalem,IIOEGM1UQ5NEMPGR
IL,Asia/Jerusalem,G4JLKEWQGE5ZIECE
IL,Asia/Jerusalem,JBX990ZYMMNB3K64
IL,Asia/Jerusalem,9UECG14D6BV0Y09W
JP,Asia/Tokyo,U382365HHPDXVI24
IL,Asia/Jerusalem,P6F8SGITKZUZZ0IA
IL,Asia/Jerusalem,P90T7LZEH8UZY44G
IL,Asia/Jerusalem,BVN6KR7T9V3RHR9O
JP,Asia/Tokyo,T9BJUDY8WUMBJJSV
SE,Europe/Stockholm,0AXFSWYVNIMMI319
IL,Asia/Jerusalem,FM2I0O0OAWN7M0HC
US,America/Boise,RFWS2ZGYTRQMLAP8
IL,Asia/Jerusalem,CGLSN7IT6MWNU05U
CN,Asia/Shanghai,JM0VZPS5P4EU8UKT
IL,Asia/Jerusalem,HJRQ400EOEM4SN6P
IL,Asia/Jerusalem,GI7SIVQ2TX67ZYYS
CN,Asia/Shanghai,8GZTQGXWCCKUPS00
IL,Asia/Jerusalem,KQ9C3OZ36W5NZFP2
IL,Asia/Jerusalem,WW70OWSPM9RQ91ZO
IL,Asia/Jerusalem,20OC138BP6F9QULY
IL,Asia/Jerusalem,T3VVHI98G70UG9YK
RU,Europe/Moscow,EQPNY2WZKN406BER
IL,Asia/Jerusalem,NNWWUCEVH9RHFIDJ
IL,Asia/Jerusalem,T7AUBG49Y6UXI1S7
IL,Asia/Jerusalem,2SHVAS4BTLFNM0U1
IL,Asia/Jerusalem,ZK607D1YSU2BHRFY
US,America/Boise,4OUR3GSDI2QPUBZB
IL,Asia/Jerusalem,7O1HJXAURJ6PMEW3
IL,Asia/Jerusalem,IT6969GEQMG94BI2
IL,Asia/Jerusalem,G560W5MN2O8S9TH5
BE,Europe/Brussels,AHXEWZT7AVHHD8XH
IL,Asia/Jerusalem,6KSAX15VIXZ2XRQA
AT,Europe/Vienna,CD4OQDS881KFJSIX
IL,Asia/Jerusalem,4EWN5HMQ923Y3UD3
IL,Asia/Jerusalem,RZFFF6HEB8MRKQJO
IL,Asia/Jerusalem,A2OXYTEECLIU0YZO
IL,Asia/Jerusalem,PUTQAJ61GVW6DJQ1
IL,Asia/Jerusalem,LH4I59QTSP58SG4V
IL,Asia/Jerusalem,RQHNNFDF593IVM8V
IL,Asia/Jerusalem,0UZGWW33ZDBBZ3M3
IL,Asia/Jerusalem,SJVCS9G3UE6HX9IY
RO,Europe/Bucharest,PE73PKCXN25QE57X
ZA,Africa/Johannesburg,S9AXP9JTIL4AIYPK
IL,Asia/Jerusalem,HQERZHONXMG8YTRP
RU,Europe/Moscow,JCEAS7Z2IPOF1IAP
IL,Asia/Jerusalem,O6KSPLH9X9XZT2Z9
JP,Asia/Tokyo,7ID5FQBPLTY6WAUU
DE,Europe/Berlin,MJYZ6I5T403X6EIA
IL,Asia/Jerusalem,DGAORXFH42NM0XEL
IL,Asia/Jerusalem,TUU8Q69QA86MC5PB
IL,Asia/Jerusalem,SZ4L2UCZSIOOKRTC
IL,Asia/Jerusalem,AIFVFGG5JJJF3R0C
IL,Asia/Jerusalem,OXUHLKUIJMI9331R
CA,America/Toronto,2H5852KSOXJ9DNTM
DE,Europe/Berlin,H06Z8HEA7VYNTWW0
PL,Europe/Warsaw,U1FMAMS0VDL1QADS
CA,America/Toronto,Z8QOT6CS13YC5JJ7
IL,Asia/Jerusalem,GPIQGSQCEEOQUJ47
AU,Australia/Melbourne,0KED5RJZZA97YQQ1
IL,Asia/Jerusalem,OUM46HXPHDJ44X5D
IL,Asia/Jerusalem,FC2J8GR1PN68ZNUS
IT,Europe/Rome,0LFHLL838VUTEJAS
US,America/Anchorage,3MPCX82FPX1Q2O2B
ES,Europe/Madrid,2T8WSMWOU4DLOMFO
KR,Asia/Seoul,ID7PXQ5ZM071WHLI
IT,Europe/Rome,XKDNY548S91GISL4
IL,Asia/Jerusalem,0H41TNN9J64HT0RZ
IL,Asia/Jerusalem,Z0396GCFYVN7Y5TI
FR,Europe/Paris,7XIOFF1GNVBVFIBC
IL,Asia/Jerusalem,RSBGTAONHUXVBM91
FR,Europe/Paris,LWOXHF0EMSRNDZ6I
IL,Asia/Jerusalem,AZVSGGW1UKXIMOQ1
IL,Asia/Jerusalem,C2K0E7VR9B9J2VCR
IL,Asia/Jerusalem,UBQAWWXQ6VH5J7SA
IL,Asia/Jerusalem,JSZTW8YW7PDHDIXU
IL,Asia/Jerusalem,47UUK5UB8WXQ4QC9
NO,Europe/Oslo,I6US0E6FVUUO9YNU
DK,Europe/Copenhagen,U9451D32PC7HYDIR
AR,America/Argentina/Buenos_Aires,C3PQPH6HNEN633SJ
IL,Asia/Jerusalem,U00PSW6UL12NV3WD
IL,Asia/Jerusalem,OFSB3X7ILRZ3T881
JP,Asia/Tokyo,41KE78ZLIJ3VL8NG
IL,Asia/Jerusalem,9BIA6JGPDC1NQCC4
IL,Asia/Jerusalem,4II7OHGAK158AIOC
IL,Asia/Jerusalem,KA53GZ77F1OQ6GPZ
CH,Europe/Zurich,CGM8OL7SSMO5610O
IL,Asia/Jerusalem,4NB84E4KH9AXGZE7
IL,Asia/Jerusalem,G8ZXPZNZD58D7DEQ
TW,Asia/Taipei,1DQVUMGK0934P9N9
IL,Asia/Jerusalem,4IR4HG2FHVJ2ONSY
IL,Asia/Jerusalem,6JOU2GYV77RC6KQ2
IL,Asia/Jerusalem,W1H8XETCYFV2BEG0
IL,Asia/Jerusalem,OC1PZIBZ5MTWJVLR
IL,Asia/Jerusalem,ZBDMPNK5AL5XGR5H
IL,Asia/Jerusalem,ZK7VXI9AUO028Z5V
CN,Asia/Shanghai,9U8X88PCEAP7EU3N
AU,Australia/Sydney,P99VAJKVLQKI4DYC
CA,America/Vancouver,UFFYG00UNF0Y8LLD
IL,Asia/Jerusalem,D16G40NGPPHWWYSV
IL,Asia/Jerusalem,7QRS49IMNGJXWRUU
IL,Asia/Jerusalem,SO07S6DSYBTEN4HY
IL,Asia/Jerusalem,9OAPD84NS55OVRYO
IL,Asia/Jerusalem,T9U1BRDRQKSHNWD4
IL,Asia/Jerusalem,J0FXRNK0Z8XB9L7P
SE,Europe/Stockholm,1VX67O9KNUOFH54A
IL,Asia/Jerusalem,HL4HUEZJN05EQGPU
IL,Asia/Jerusalem,JQXS1JFKMDWK06QW
IL,Asia/Jerusalem,6C81KBO3QG1DM7T6
IL,Asia/Jerusalem,9YSZ6N9RK1SM7COB
IL,Asia/Jerusalem,OUAWP9ISOJ53F700
IL,Asia/Jerusalem,Y2YF345D9YZORQGO
IL,Asia/Jerusalem,WBOJJZ33P484NUIU
IL,Asia/Jerusalem,DFUYKZK6MGW9Z8PB
IL,Asia/Jerusalem,EDDK84D87F721R9J
IL,Asia/Jerusalem,952XP24993QSVJ7H
IL,Asia/Jerusalem,S7T3VHRS62C54X2W
IL,Asia/Jerusalem,5529PFLYMX8RW338
IL,Asia/Jerusalem,J9B979GEUIDI5GBN
IL,Asia/Jerusalem,H3488AAG2Q63ML8E
IL,Asia/Jerusalem,BRMDFQNUV346UZ86
JP,Asia/Tokyo,LN0SSCA81RXZYGJO
IL,Asia/Jerusalem,CHBS9AG4AGO0SJ4R
DK,Europe/Copenhagen,2QIS26YDGAEGJK6T
IL,Asia/Jerusalem,4NUEBTTQDBJ6BABQ
AU,Australia/Melbourne,0X65Z67KJLI0DWXH
CN,Asia/Shanghai,SQS9LN0SH37SSK5G
AT,Europe/Vienna,LHX2XE45UI04CTS9
IL,Asia/Jerusalem,XJ2IDTH7QDCI8ZZ2
FR,Europe/Paris,RYLY3F3B4XJ5MJMF
IL,Asia/Jerusalem,1DSU2WXC1TZSF7WL
IL,Asia/Jerusalem,C6KHA96WBTWFAZXA
IL,Asia/Jerusalem,VO594O6U6FDB9CTV
PL,Europe/Warsaw,6026T372IHKWRC8C
IL,Asia/Jerusalem,3BQN5H8KTAICCU2Y
US,America/Anchorage,SI1F99J6OMZ597GE
IL,Asia/Jerusalem,5NJBAY0OOZYPC315
FR,Europe/Paris,XEUMPUUESYD7XK6L
IL,Asia/Jerusalem,XIO4G5N3BNAOYYSR
JP,Asia/Tokyo,Y14SN8UMUY750VKU
JP,Asia/Tokyo,KIHBHHSD8F3633IC
FR,Europe/Paris,1BX434OY2CQ66X0C
IL,Asia/Jerusalem,MKOEDZNO68Z1TV8A
IT,Europe/Rome,S8RUZ3LDR885A0VL
DK,Europe/Copenhagen,NCDI5HVU7V11JXY3
IL,Asia/Jerusalem,9OPLPHMICU6E2BSA
IL,Asia/Jerusalem,XBEZLUNOOOQMZ5RS
IL,Asia/Jerusalem,UFZWAIJ69HZLEINU
IL,Asia/Jerusalem,19B2D7RUV9APZT2Z
IL,Asia/Jerusalem,P9LY2DGMAKPO8GBV
IL,Asia/Jerusalem,1E260RERXEXM785F
AT,Europe/Vienna,ZAEAUAK7390FUDV1
NO,Europe/Oslo,661IAY6NSOT05D0F
IL,Asia/Jerusalem,71D5IDJY7ONP5B9X
IL,Asia/Jerusalem,VNUR7E4AXTDCJ927
IL,Asia/Jerusalem,L6CJSDYIISS8LIRB
IL,Asia/Jerusalem,WB7MSP5GXS5SE56E
AU,Australia/Melbourne,55F2X0THWOJHJIAW
IL,Asia/Jerusalem,0S0H6XN89SNVG16W
IL,Asia/Jerusalem,F1P978SETTJFT64F
IL,Asia/Jerusalem,RGMSUDRKC2MDUED9
IL,Asia/Jerusalem,QN15WF4AAMLPAPRZ
IL,Asia/Jerusalem,D97JOBI0X7KL0BQ8
IL,Asia/Jerusalem,1CB57QF12C1UUGPA
IL,Asia/Jerusalem,P7Q1A0TS13HKQ026
BE,Europe/Brussels,TGIZ8GG03PIZ12HO
IL,Asia/Jerusalem,V5I1BNE551E7ZBW8
DE,Europe/Berlin,1KX9H29WT65X4B90
IL,Asia/Jerusalem,E05C7YGBZBO3D4KY
